Loading route 86d00e12925f4df7|2022-06-25--12-10-57
Loading route 86d00e12925f4df7|2022-06-25--12-18-27
Loading route 86d00e12925f4df7|2022-06-25--12-29-00
Address counts:
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=1, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x05)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x05)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x06)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x06)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x07)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x07)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x08)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x08)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x09)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x09)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x0a)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x0a)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x0b)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x0b)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x0c)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x0c)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x0d)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x0d)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x0e)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x0e)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.First(size=15, data=\x22\x00\x01\x00\x02\x00)
Starting new packet for 0x706

Processing 0x706 ISOTPFrame.First(size=15, data=\x22\x00\x01\x00\x02\x00)
Appending FIRST frame to packet on 0x706
Ignoring duplicate first frame

Processing 0x706 ISOTPFrame.Consecutive(index=1, data=\x03\x00\x04\x00\x05\x00\x06)
Appending CONSECUTIVE frame to packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=1, data=\x03\x00\x04\x00\x05\x00\x06)
Appending CONSECUTIVE frame to packet on 0x706
Ignoring duplicate consecutive frame

Processing 0x706 ISOTPFrame.Consecutive(index=2, data=\x00\x07\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=2, data=\x00\x07\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=2, data=\x00\x07\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x13)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x13)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=26, data=\x62\xde\x00\x02\x07\x99)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=26, data=\x62\xde\x00\x02\x07\x99)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\xda\xaa\x10\x29\xa5\x16\xa4)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\xda\xaa\x10\x29\xa5\x16\xa4)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x40\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x40\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x01)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x01)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=53, data=\x62\xde\x01\xfd\x56\x16)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=53, data=\x62\xde\x01\xfd\x56\x16)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\xdb\x7f\xff\xff\x55\xff\xe1)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\xdb\x7f\xff\xff\x55\xff\xe1)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\xf8\x42\x18\x00\x00\x00\x08)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\xf8\x42\x18\x00\x00\x00\x08)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x08\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x08\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=4, data=\x08\x00\x00\x00\x08\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=4, data=\x08\x00\x00\x00\x08\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=5, data=\x00\x0f\xfc\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=5, data=\x00\x0f\xfc\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=6, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=6, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=7, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=7, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=7, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x02)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x02)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=53, data=\x62\xde\x02\x80\x00\x00)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=53, data=\x62\xde\x02\x80\x00\x00)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x00\x80\x00\x00\x00\x80\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x00\x80\x00\x00\x00\x80\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x00\x00\x80\x00\x00\x00\x83)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x00\x00\x80\x00\x00\x00\x83)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x37\xfc\x00\x80\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=3, data=\x37\xfc\x00\x80\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=4, data=\x80\x00\x00\x00\x80\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=4, data=\x80\x00\x00\x00\x80\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=5, data=\x00\x80\x00\x00\x00\x83\x37)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=5, data=\x00\x80\x00\x00\x00\x83\x37)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=6, data=\xfc\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=6, data=\xfc\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=7, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=7, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=7, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x03)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x03)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=13, data=\x62\xde\x03\xff\xfc\x27)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=13, data=\x62\xde\x03\xff\xfc\x27)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\xc3\x80\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\xc3\x80\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=1, data=\xc3\x80\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x04)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xde\x04)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=11, data=\x62\xde\x04\x54\x6a\x8c)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=11, data=\x62\xde\x04\x54\x6a\x8c)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=1, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xdd\x02)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xdd\x02)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=4, data=\x62\xdd\x02\x3a)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=4, data=\x62\xdd\x02\x3a)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.First(size=26, data=\x2e\xde\x00\x02\x07\x99)
Starting new packet for 0x706

Processing 0x706 ISOTPFrame.First(size=26, data=\x2e\xde\x00\x02\x07\x99)
Appending FIRST frame to packet on 0x706
Ignoring duplicate first frame

Processing 0x706 ISOTPFrame.First(size=26, data=\x2e\xde\x00\x02\x07\x99)
Appending FIRST frame to packet on 0x706
Ignoring duplicate first frame

Processing 0x706 ISOTPFrame.First(size=26, data=\x2e\xde\x00\x02\x07\x99)
Appending FIRST frame to packet on 0x706
Ignoring duplicate first frame

Processing 0x706 ISOTPFrame.Consecutive(index=1, data=\xd3\xaa\x10\x29\xa5\x16\xa4)
Appending CONSECUTIVE frame to packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=1, data=\xd3\xaa\x10\x29\xa5\x16\xa4)
Appending CONSECUTIVE frame to packet on 0x706
Ignoring duplicate consecutive frame

Processing 0x706 ISOTPFrame.Consecutive(index=2, data=\x40\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=2, data=\x40\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x706
Ignoring duplicate consecutive frame

Processing 0x706 ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x2e\x7f)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x2e\x7f)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=2, data=\x10\x03)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=2, data=\x10\x03)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=6, data=\x50\x03\x00\x32\x01\xf4)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=6, data=\x50\x03\x00\x32\x01\xf4)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.First(size=26, data=\x2e\xde\x00\x02\x07\x99)
Starting new packet for 0x706

Processing 0x706 ISOTPFrame.First(size=26, data=\x2e\xde\x00\x02\x07\x99)
Appending FIRST frame to packet on 0x706
Ignoring duplicate first frame

Processing 0x706 ISOTPFrame.Consecutive(index=1, data=\xd3\xaa\x10\x29\xa5\x16\xa4)
Appending CONSECUTIVE frame to packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=1, data=\xd3\xaa\x10\x29\xa5\x16\xa4)
Appending CONSECUTIVE frame to packet on 0x706
Ignoring duplicate consecutive frame

Processing 0x706 ISOTPFrame.Consecutive(index=2, data=\x40\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=2, data=\x40\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x706
Ignoring duplicate consecutive frame

Processing 0x706 ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x2e\x33)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x2e\x33)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xd1\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xd1\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=4, data=\x62\xd1\x00\x03)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=4, data=\x62\xd1\x00\x03)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x62)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xf1\x62)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x22\x31)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xd1\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xd1\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=4, data=\x62\xd1\x00\x03)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=4, data=\x62\xd1\x00\x03)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=2, data=\x27\x03)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=2, data=\x27\x03)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.First(size=18, data=\x67\x03\xcc\x94\x63\xe0)
Starting new packet for 0x70e

Processing 0x70e ISOTPFrame.First(size=18, data=\x67\x03\xcc\x94\x63\xe0)
Appending FIRST frame to packet on 0x70e
Ignoring duplicate first frame

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x31\x1d\xa0\x2a\x8e\x56\xe9)
Appending CONSECUTIVE frame to packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=1, data=\x31\x1d\xa0\x2a\x8e\x56\xe9)
Appending CONSECUTIVE frame to packet on 0x70e
Ignoring duplicate consecutive frame

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x29\xa7\xa8\x51\xd5\x00\x00)
Appending CONSECUTIVE frame to packet on 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Consecutive(index=2, data=\x29\xa7\xa8\x51\xd5\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=2, data=\x29\xa7\xa8\x51\xd5\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x706 ISOTPFrame.First(size=18, data=\x27\x04\x95\x9f\x5a\xf1)
Starting new packet for 0x706

Processing 0x706 ISOTPFrame.First(size=18, data=\x27\x04\x95\x9f\x5a\xf1)
Appending FIRST frame to packet on 0x706
Ignoring duplicate first frame

Processing 0x706 ISOTPFrame.Consecutive(index=1, data=\x04\x7a\x68\xf0\x0d\x17\xb8)
Appending CONSECUTIVE frame to packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=1, data=\x04\x7a\x68\xf0\x0d\x17\xb8)
Appending CONSECUTIVE frame to packet on 0x706
Ignoring duplicate consecutive frame

Processing 0x706 ISOTPFrame.Consecutive(index=2, data=\xc4\x51\x45\xaf\x80\x00\x00)
Appending CONSECUTIVE frame to packet on 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=2, data=\xc4\x51\x45\xaf\x80\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=2, data=\xc4\x51\x45\xaf\x80\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x70e ISOTPFrame.Single(size=2, data=\x67\x04)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=2, data=\x67\x04)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.First(size=26, data=\x2e\xde\x00\x02\x07\x99)
Starting new packet for 0x706

Processing 0x706 ISOTPFrame.First(size=26, data=\x2e\xde\x00\x02\x07\x99)
Appending FIRST frame to packet on 0x706
Ignoring duplicate first frame

Processing 0x706 ISOTPFrame.Consecutive(index=1, data=\xd3\xaa\x10\x29\xa5\x16\xa4)
Appending CONSECUTIVE frame to packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=1, data=\xd3\xaa\x10\x29\xa5\x16\xa4)
Appending CONSECUTIVE frame to packet on 0x706
Ignoring duplicate consecutive frame

Processing 0x706 ISOTPFrame.Consecutive(index=2, data=\x40\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=2, data=\x40\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x706
Ignoring duplicate consecutive frame

Processing 0x706 ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Appending CONSECUTIVE frame to packet on 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00)
Error creating ISOTPPacket from ISOTPFrame.Consecutive(index=3, data=\x00\x00\x00\x00\x00\x00\x00): Cannot start a packet with a CONSECUTIVE frame

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x2e\x78)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x7f\x2e\x78)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x6e\xde\x00)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=3, data=\x6e\xde\x00)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xd1\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=3, data=\x22\xd1\x00)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x70e ISOTPFrame.Single(size=4, data=\x62\xd1\x00\x03)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x70e ISOTPFrame.Single(size=4, data=\x62\xd1\x00\x03)
Starting new packet for 0x70e
Finished packet on 0x70e

Processing 0x706 ISOTPFrame.Single(size=2, data=\x10\x01)
Starting new packet for 0x706
Finished packet on 0x706

Processing 0x706 ISOTPFrame.Single(size=2, data=\x10\x01)
Starting new packet for 0x706
Finished packet on 0x706

